content,label
"['image', '##ma', '##gic', '##k', 'read', '##mat', '##ima', '##ge', 'function', 'allow', 'attacker', 'cause', 'denial', 'service', 'memory', 'leak', 'craft', 'file']",CWE-772
"['file', 'up', '##load', 'vulnerability', 'ant', '##ab', '##ot', 'white', 'jo', '##tter', 'allow', 'remote', 'attacker', 'execute', 'malicious', 'code', 'file', 'parameter', 'function', 'covers', '##up', '##load']",CWE-434
"['php', 'remote', 'file', 'inclusion', 'vulnerability', 'd', '##m', 'album', 'template', 'd', '##m', 'file', '##mana', '##ger', 'enable', 'allow', 'remote', 'attacker', 'execute', 'arbitrary', 'php', 'code', 'ur', '##l', 'parameter']",CWE-94
"['web', '##kit', 'apple', 'ios', 'itunes', 'allow', 'remote', 'attacker', 'execute', 'arbitrary', 'code', 'cause', 'denial', 'service', 'memory', 'corruption', 'application', 'crash', 'craft', 'web', 'site', 'different', 'vulnerability', 'web', '##kit', 'cf', 'list', 'apple', 'apple']",CWE-119
"['cross', 'site', 'script', '##ing', 'vulnerability', 'core', '##ga', 'c', '##g', 'w', '##lb', '##ar', '##gm', '##h', 'c', '##g', 'w', '##lb', '##ar', '##gn', '##l', 'allow', 'remote', 'attacker', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'unspecified', 'vector']",CWE-79
"['dir', '##ap', '##i', 'library', 'adobe', 'shock', '##wave', 'player', 'allow', 'attacker', 'execute', 'arbitrary', 'code', 'cause', 'denial', 'service', 'memory', 'corruption', 'unspecified', 'vector', 'different', 'vulnerability']",CWE-119
"['cr', '##ont', '##ab', 'free', '##bs', '##d', 'allow', 'local', 'user', 'determine', 'existence', 'arbitrary', 'directory', 'command', 'line', 'argument', 'compose', 'directory', 'con', '##cate', '##nate', 'directory', 'travers', '##al', 'sequence', 'lead', 'cr', '##ont', '##ab', 'path', '##name']",CWE-22
"['bound', 'write', 'flaw', 'find', 'ua', '##s', 'usb', 'attached', 'sc', '##si', 'device', 'em', '##ulation', 'q', '##em', '##u', 'version', 'prior', 'device', 'use', 'guest', 'supply', 'stream', 'number', 'un', '##che', '##cke', 'lead', 'bound', 'access', 'field', 'malicious', 'guest', 'user', 'use', 'flaw', 'crash', 'q', '##em', '##u', 'potentially', 'achieve', 'code', 'execution', 'privilege', 'q', '##em', '##u', 'process', 'host']",CWE-787
"['multiple', 'stack', 'base', 'buffer', 'over', '##flow', 'computer', 'associates', 'alert', 'notification', 'service', 'multiple', 'product', 'include', 'anti', 'virus', 'enterprise', 'threat', 'manager', 'enterprise', 'allow', 'remote', 'authentic', '##ate', 'user', 'execute', 'arbitrary', 'code', 'craft', 'r', '##pc', 'request']",CWE-119
"['sap', 'business', 'objects', 'business', 'intelligence', 'platform', 'version', 'dynamic', 'page', 'like', 'j', '##sp', 'cache', 'lead', 'attacker', 'sensitive', 'information', 'cache', 'open', 'dynamic', 'page', 'logo', '##ut']",CWE-862
"['vulnerability', 'identify', 'te', '##c', '##no', '##mat', '##ix', 'plant', 'simulation', 'version', 'affected', 'application', 'contain', 'bound', 'write', 'past', 'end', 'all', '##oca', '##te', 'buffer', 'par', '##se', 'specially', 'craft', 'spp', 'file', 'allow', 'attacker', 'execute', 'code', 'context', 'current', 'process', 'z', '##di', 'z', '##di']",CWE-787
"['issue', 'discover', 'joo', '##ml', '##a', 'lack', 'escape', 'aria', 'label', 'attribute', 'allow', 'x', '##ss', 'attack']",CWE-79
"['adobe', 'shock', '##wave', 'player', 'allow', 'remote', 'attacker', 'execute', 'arbitrary', 'code', 'cause', 'denial', 'service', 'memory', 'corruption', 'unspecified', 'vector']",CWE-119
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'es', '##par', '##ten', '##aire', '##s', 'allow', 'remote', 'attacker', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'ms', '##g', 'parameter', 'note', 'es', '##con', '##ta', '##cts', 'issue', 'cover']",CWE-79
"['bound', 'read', 'issue', 'address', 'improved', 'input', 'validation', 'issue', 'fix', 'security', 'update', 'catalina', 'mac', '##os', 'big', 'sur', 'mac', '##os', 'monterey', 'process', 'malicious', '##ly', 'craft', 'apples', '##cript', 'binary', 'result', 'unexpected', 'termination', 'disclosure', 'process', 'memory']",CWE-125
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'module', 'minh', 'nguyen', 'duo', '##ng', 'ob', '##ie', 'website', 'mini', 'web', 'shop', 'allow', 'remote', 'attacker', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'cat', '##name', 'parameter']",CWE-79
"['adobe', 'reader', 'ac', '##ro', '##bat', 'ac', '##ro', '##bat', 'ac', '##ro', '##bat', 'reader', 'dc', 'classic', 'ac', '##ro', '##bat', 'ac', '##ro', '##bat', 'reader', 'dc', 'continuous', 'windows', 'os', 'x', 'allow', 'attacker', 'execute', 'arbitrary', 'code', 'cause', 'denial', 'service', 'memory', 'corruption', 'unspecified', 'vector', 'different', 'vulnerability']",CWE-119
"['vulnerability', 'processing', 'ip', 'service', 'level', 'agreement', 'sl', '##a', 'packet', 'cisco', 'ios', 'software', 'cisco', 'ios', 'x', '##e', 'software', 'allow', 'una', '##uth', '##ent', '##icated', 'remote', 'attacker', 'cause', 'interface', 'wedge', 'eventual', 'denial', 'service', 'dos', 'condition', 'affected', 'device', 'vulnerability', 'improper', 'socket', 'resource', 'handle', 'ip', 'sl', '##a', 'respond', '##er', 'application', 'code', 'attacker', 'exploit', 'vulnerability', 'send', 'craft', 'ip', 'sl', '##a', 'packet', 'affected', 'device', 'exploit', 'allow', 'attacker', 'cause', 'interface', 'wedge', 'result', 'eventual', 'denial', 'service', 'dos', 'condition', 'affected', 'device']",CWE-755
"['to', '##shi', '##ba', 'flash', '##air', 'sd', 'w', '##d', 'wc', 'series', 'class', 'model', 'firm', '##ware', 'version', 'later', 'flash', '##air', 'sd', 'w', '##d', 'wc', 'series', 'class', 'model', 'firm', '##ware', 'version', 'later', 'flash', '##air', 'sd', 'series', 'class', 'model', 'flash', '##air', 'class', 'model', 'firm', '##ware', 'version', 'later', 'flash', '##air', 'ii', 'class', 'model', 'series', 'firm', '##ware', 'version', 'later', 'flash', '##air', 'iii', 'class', 'model', 'series', 'flash', '##air', 'class', 'model', 'firm', '##ware', 'version', 'later', 'flash', '##air', 'series', 'class', 'model', 'firm', '##ware', 'version', 'later', 'flash', '##air', 'series', 'class', 'model', 'require', 'authentication', 'accept', 'connection', 'st', '##a', 'lan', 'internet', 'pass', 'mode', 'enable', 'allow', 'attacker', 'access', 'st', '##a', 'lan', 'obtain', 'file', 'dat', '##um']",CWE-306
"['disk', 'management', 'apple', 'mac', 'os', 'x', 'properly', 'authentic', '##ate', 'attempt', 'di', '##sable', 'file', '##va', '##ult', 'allow', 'local', 'user', 'cause', 'denial', 'service', 'loss', 'encryption', 'functionality', 'unspecified', 'command', 'line']",CWE-287
"['ibm', 'rational', 'quality', 'manager', 'ibm', 'rational', 'collaborative', 'life', '##cycle', 'management', 'vulnerable', 'cross', 'site', 'script', '##ing', 'vulnerability', 'allow', 'user', 'em', '##bed', 'arbitrary', 'java', '##script', 'code', 'web', 'ui', 'alter', 'intend', 'functionality', 'potentially', 'lead', 'cr', '##ede', '##ntial', 'disclosure', 'trust', 'session', 'ibm', 'x', 'force', 'id']",CWE-352
"['foundry', 'issues', 'service', 'version', 'find', 'log', 'manner', 'capture', 'sensitive', 'information', 'session', 'token', 'issue', 'fix']",CWE-532
"['improper', 'neutral', '##ization', 'input', 'web', 'page', 'generation', 'cross', 'site', 'script', '##ing', 'vulnerability', 'exist', 'cause', 'code', 'session', 'manipulation', 'malicious', 'code', 'insert', 'browser', 'affected', 'product', 'net', '##bot', '##z', 'prior']",CWE-94
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'search', 'result', 'view', 'indexed', 'search', 'component', 'allow', 'remote', 'authentic', '##ate', 'editor', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'unspecified', 'vector']",CWE-79
"['vulnerability', 'allow', 'remote', 'attacker', 'execute', 'arbitrary', 'code', 'affect', 'installation', 'sant', '##e', 'di', '##com', 'viewer', 'pro', 'user', 'interaction', 'require', 'exploit', 'vulnerability', 'target', 'visit', 'malicious', 'page', 'open', 'malicious', 'file', 'specific', 'flaw', 'exist', 'par', '##sing', 'k', 'file', 'issue', 'result', 'lack', 'proper', 'validation', 'user', 'supply', 'dat', '##um', 'result', 'write', 'past', 'end', 'all', '##oca', '##te', 'dat', '##um', 'structure', 'attacker', 'leverage', 'vulnerability', 'execute', 'code', 'context', 'current', 'process', 'z', '##di']",CWE-787
"['function', 'li', '##bi', '##mobile', '##dev', '##ice', 'li', '##b', '##pl', '##ist', 'allow', 'local', 'user', 'cause', 'denial', 'service', 'memory', 'allocation', 'error', 'craft', 'pl', '##ist', 'file']",CWE-770
"['sql', 'injection', 'vulnerability', 'php', '##my', '##sho', '##p', 'allow', 'remote', 'attacker', 'execute', 'arbitrary', 'sql', 'command', 'id', '##ent', '##if', '##ian', '##t', 'password', 'parameter']",CWE-89
"['mail', '##scan', '##ner', 'allow', 'local', 'user', 'prevent', 'virus', 'signature', 'update']",CWE-347
"['stack', 'base', 'buffer', 'over', '##flow', 'ibm', 'ti', '##vo', '##li', 'storage', 'manager', 'fast', '##back', 'allow', 'remote', 'attacker', 'cause', 'denial', 'service', 'daemon', 'crash', 'unspecified', 'vector', 'different', 'vulnerability']",CWE-119
"['array', 'index', 'error', 'dt', '##oa', 'implementation', 'aka', 'g', '##dt', '##oa', 'aka', 'new', 'dt', '##oa', 'implementation', 'g', '##dt', '##oa', 'li', '##bc', 'multiple', 'operating', 'system', 'product', 'include', 'free', '##bs', '##d', 'net', '##bs', '##d', 'open', '##bs', '##d', 'mo', '##zi', '##lla', 'fire', '##fo', '##x', 'k', 'mel', '##eon', 'seam', '##on', '##key', 'product', 'allow', 'context', 'dependent', 'attacker', 'cause', 'denial', 'service', 'application', 'crash', 'possibly', 'execute', 'arbitrary', 'code', 'large', 'precision', 'value', 'format', 'argument', 'print', '##f', 'function', 'trigger', 'incorrect', 'memory', 'allocation', 'heap', 'base', 'buffer', 'over', '##flow', 'conversion', 'float', 'point', 'number']",CWE-119
"['http', 'header', 'injection', 'vulnerability', 'cy', '##bo', '##zu', 'office', 'allow', 'remote', 'attacker', 'obtain', 'alter', 'dat', '##um', 'product', 'unspecified', 'vector']",CWE-74
"['vulnerability', 'oracle', 'sales', 'off', '##line', 'product', 'oracle', 'e', 'business', 'suite', 'component', 'off', '##line', 'template', 'support', 'version', 'affect', 'easily', 'exploit', '##able', 'vulnerability', 'allow', 'low', 'privileged', 'attacker', 'network', 'access', 'http', 'compromise', 'oracle', 'sales', 'off', '##line', 'successful', 'attack', 'vulnerability', 'result', 'unauthorized', 'ability', 'cause', 'partial', 'denial', 'service', 'partial', 'dos', 'oracle', 'sales', 'off', '##line', 'cv', '##ss', 'base', 'score', 'availability', 'impact', 'cv', '##ss', 'vector', 'av', 'n', 'ac', 'l', 'pr', 'l', 'ui', 'n', 's', 'u', 'c', 'n', 'n', 'l']",CWE-269
"['apache', 'atlas', 'version', 'inc', '##uba', '##te', 'inc', '##uba', '##ting', 'find', 'vulnerable', 'reflected', 'x', '##ss', 'search', 'functionality']",CWE-79
"['allow', 'x', '##ss', 'demonstrate', 'lo', '##cat', '##or', 'follow', 'x', '##ss', 'payload', 'relate', 'back', '##end', 'app', 'store', 'back', '##end', 'app', 'store', 'service']",CWE-79
"['data', '##kit', 'contain', 'bound', 'write', 'past', 'end', 'all', '##oca', '##te', 'buffer', 'par', '##se', 'specially', 'craft', 'sl', '##dp', '##rt', 'file', 'allow', 'attacker', 'execute', 'code', 'context', 'current', 'process']",CWE-787
"['ito', '##p', 'open', 'source', 'web', 'base', 'service', 'management', 'platform', 'prior', 'version', 'page', 'cross', 'site', 'script', '##ing', 'possible', 'issue', 'fix', 'version']",CWE-79
"['marvel', '##l', 'driver', 'links', '##ys', 'wi', 'fi', 'access', 'point', 'firm', '##ware', 'marvel', '##l', 'chips', '##et', 'we', '##p', 'mode', 'enable', 'properly', 'par', '##se', 'mal', '##form', '##e', 'frame', 'allow', 'remote', 'attacker', 'cause', 'denial', 'service', 're', '##boot', 'hang', 'mal', '##formed', 'association', 'request', 'contain', 'we', '##p', 'flag', 'demonstrate', 'request', 'short', 'different', 'vulnerability']",CWE-20
"['directory', 'travers', '##al', 'vulnerability', 'potato', 'news', 'allow', 'remote', 'attacker', 'include', 'execute', 'arbitrary', 'file', 'dot', 'dot', 'user', 'cookie', 'parameter']",CWE-22
"['jingle', 'tel', '##ep', '##athy', 'ga', '##bble', 'allow', 'remote', 'attacker', 'sniff', 'audio', 'video', 'call', 'craft', 'google', 'jingle', '##in', '##fo', 'stanza', 'specify', 'alternate', 'server', 'stream', 'medium']",CWE-20
"['dia', '##ener', '##gie', 'version', 'prior', 'vulnerable', 'reflect', 'cross', 'site', 'script', '##ing', 'attack', 'error', 'page', 'return', 'request', 'query', '##st', '##ring']",CWE-79
"['store', 'x', '##ss', 'exist', 'view', 'field', 'es', '##po', '##cr', '##m', 'view', 'save', 'draft', 'message']",CWE-79
"['sql', 'injection', 'vulnerability', 'na', '##gio', '##s', 'xi', 'allow', 'authentic', '##ated', 'attacker', 'privilege', 'manage', 'host', 'es', '##cala', '##tion', 'core', 'configuration', 'manager', 'execute', 'arbitrary', 'sql', 'command', 'host', 'es', '##cala', '##tion', 'notification', 'setting']",CWE-89
"['buffer', 'over', '##flow', 'poly', '##morphic', 'op', '##code', 'support', 'regular', 'expression', 'engine', 'per', '##l', 'allow', 'context', 'dependent', 'attacker', 'execute', 'arbitrary', 'code', 'switch', 'byte', 'unicode', 'ut', '##f', 'character', 'regular', 'expression']",CWE-119
"['gnu', 'li', '##be', '##xt', '##rac', '##tor', 'heap', 'base', 'buffer', 'over', '##flow', 'function', 'plug', '##in', 'relate', 'process', '##it', '##xt', 'st', '##nd', '##up']",CWE-787
"['bound', 'read', 'address', 'improved', 'bound', 'check', 'issue', 'fix', 'ic', '##lou', '##d', 'windows', 'tv', '##os', 'itunes', 'windows', 'mac', '##os', 'mo', '##ja', '##ve', 'security', 'update', 'high', 'sierra', 'security', 'update', 'sierra', 'ios', 'process', 'malicious', '##ly', 'craft', 'font', 'result', 'disclosure', 'process', 'memory']",CWE-125
"['web', '##kit', 'apple', 'itunes', 'windows', 'allow', 'man', 'middle', 'attacker', 'execute', 'arbitrary', 'code', 'cause', 'denial', 'service', 'memory', 'corruption', 'application', 'crash', 'vector', 'relate', 'itunes', 'store', 'brows', '##ing', 'different', 'vulnerability', 'cf', 'list', 'apple']",CWE-119
"['app', 'web', '##ro', '##ot', 'j', '##s', 'mis', '##p', 'dom', 'base', 'x', '##ss', 'cortex', 'type', 'attribute']",CWE-79
"['ibm', 'sterling', 'int', '##eg', '##rator', 'standard', 'edition', 'store', 'potentially', 'sensitive', 'information', 'http', 'session', 'read', 'local', 'user', 'ibm', 'x', 'force', 'id']",CWE-200
"['io', '##ac', '##cel', '##era', '##tor', '##fa', '##mi', '##ly', 'apple', 'ios', 'os', 'x', 'tv', '##os', 'watch', '##os', 'allow', 'attacker', 'execute', 'arbitrary', 'code', 'privileged', 'context', 'cause', 'denial', 'service', 'memory', 'corruption', 'craft', 'app']",CWE-787
"['multiple', 'sql', 'injection', 'vulnerability', 'pace', '##rc', '##ms', 'allow', 'remote', 'authentic', '##ate', 'user', 'execute', 'arbitrary', 'sql', 'command', 'd', 'parameter', 'site', '##ad', '##min', 'article', 'unspecified', 'parameter']",CWE-89
"['allow', 'local', 'user', 'gain', 'root', 'privilege', 'leverage', 'failure', 'verify', 'argument', 'mount', 'help', '##er', 'db', '##us', 'service']",CWE-269
"['multiple', 'cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'guest', '##book', 'early', 'allow', 'remote', 'attacker', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'parameter', 'test', 'parameter', 'note', 'proven', '##ance', 'information', 'unknown', 'detail', 'obtain', 'solely', 'party', 'information', 'note', 'party', 'report', 'test', 'parameter', 'guest', '##book']",CWE-79
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'template', 'cm', '##s', 'early', 'allow', 'remote', 'attacker', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'parameter', 'action', 'ad', '##min']",CWE-79
"['ibm', 'rational', 'team', 'concert', 'vulnerable', 'cross', 'site', 'script', '##ing', 'vulnerability', 'allow', 'user', 'em', '##bed', 'arbitrary', 'java', '##script', 'code', 'web', 'ui', 'alter', 'intend', 'functionality', 'potentially', 'lead', 'cr', '##ede', '##ntial', 'disclosure', 'trust', 'session', 'ibm', 'x', 'force', 'id']",CWE-352
"['operations', 'historian', 'successful', 'sql', 'injection', 'exploit', 'read', 'sensitive', 'dat', '##um', 'database', 'modify', 'database', 'dat', '##um', 'insert', 'update', 'del', '##ete', 'execute', 'administration', 'operation', 'database', 'shut', '##down', 'db', '##ms', 'recover', 'content', 'give', 'file', 'present', 'db', '##ms', 'file', 'system', 'case', 'issue', 'command', 'operating', 'system', 'lead', 'loss', 'confidential', '##ity', 'dat', '##um', 'integrity', 'affect', 'product', 'behavior', 'availability']",CWE-74
"['missing', 'permission', 'check', 'jenkins', 'ns', 'n', '##d', 'integration', 'performance', 'publisher', 'plug', '##in', 'early', 'allow', 'attacker', 'overall', 'read', 'permission', 'connect', 'attacker', 'specify', 'web', '##ser', '##ver', 'attacker', 'specify', 'cr', '##ede', '##ntial']",CWE-862
"['stack', 'base', 'buffer', 'over', '##flow', 'active', '##x', 'control', 'vis', '##com', 'software', 'movie', 'player', 'pro', 'sd', '##k', 'active', '##x', 'allow', 'remote', 'attacker', 'execute', 'arbitrary', 'code', 'long', 'st', '##rf', '##ont', '##name', 'parameter', 'draw', '##text', 'method']",CWE-119
"['remote', 'code', 'execution', 'vulnerability', 'hp', '##e', 'intelligent', 'management', 'center', 'im', '##c', 'pl', '##at', 'version', 'pl', '##at', 'find', 'problem', 'resolve', 'hp', '##e', 'intelligent', 'management', 'center', 'pl', '##at', 'subsequent', 'version']",CWE-502
"['possible', 'attacker', 'craft', 'email', 'message', 'cause', 'thunder', '##bird', 'perform', 'bound', 'write', 'byte', 'process', 'message', 'vulnerability', 'affect', 'thunder', '##bird']",CWE-787
"['possible', 'bound', 'read', 'miss', 'bound', 'check', 'lead', 'remote', 'information', 'disclosure', 'compromise', 'device', 'firm', '##ware', 'system', 'execution', 'privilege', 'need', 'user', 'interaction', 'need', 'exploitation', 'product', 'android', '##version', 'id']",CWE-125
"['issue', 'discover', 'linux', 'kernel', 'x', '##en', 'pv', 'guest', 'attacker', 'grant', 'o', 'port', 'permission', 'unrelated', 'task', 'occur', 'mis', '##hand', '##ling', 'cause', 'loss', 'sync', '##hr', '##oni', '##zation', 'o', 'bit', '##ma', '##p', 'ts', '##s', 'x', '##en', 'aka', 'cid']",CWE-755
"['memory', 'corruption', 'vulnerability', 'exist', 'windows', 'media', 'foundation', 'improper', '##ly', 'handle', 'object', 'memory', 'aka', 'media', 'foundation', 'memory', 'corruption', 'vulnerability', 'cv', '##e', 'id', 'unique']",CWE-787
"['mw', 'w', '##p', 'form', 'plug', '##in', 'word', '##press', 'vulnerable', 'arbitrary', 'file', 'up', '##load', 'insufficient', 'file', 'type', 'validation', 'function', 'version', 'include', 'make', 'possible', 'una', '##uth', '##ent', '##icated', 'attacker', 'up', '##load', 'arbitrary', 'file', 'affected', 'site', 'server', 'remote', 'code', 'execution', 'possible']",CWE-434
"['cross', 'site', 'request', 'forge', '##ry', 'cs', '##rf', 'vulnerability', 'ne', '##x', '##pose', 'security', 'console', 'allow', 'remote', 'attacker', 'hi', '##jack', 'authentication', 'unspecified', 'victim', 'request', 'del', '##ete', 'scan', 'dat', '##um', 'site', 'request', 'data', 'site', 'del', '##ete']",CWE-352
"['promo', '##bar', 'plug', '##in', 'word', '##press', 'multiple', 'x', '##ss', 'issue']",CWE-79
"['memory', 'corruption', 'issue', 'address', 'improved', 'input', 'validation', 'issue', 'fix', 'mac', '##os', 'catalina', 'remote', 'attacker', 'able', 'cause', 'unexpected', 'application', 'termination', 'arbitrary', 'code', 'execution']",CWE-787
"['function', 'bf', '##d', 'gnu', 'bin', '##uti', '##l', 'early', 'allow', 'remote', 'attacker', 'cause', 'denial', 'service', 'bound', 'write', 'possibly', 'unspecified', 'impact', 'craft', 'number', '##of', '##rva', '##ands', '##izes', 'field', 'ao', '##ut', 'header', 'pe', 'ex', '##ec', '##utable']",CWE-787
"['ibm', 'doors', 'generation', 'd', '##ng', 'rr', '##c', 'vulnerable', 'cross', 'site', 'script', '##ing', 'vulnerability', 'allow', 'user', 'em', '##bed', 'arbitrary', 'java', '##script', 'code', 'web', 'ui', 'alter', 'intend', 'functionality', 'potentially', 'lead', 'cr', '##ede', '##ntial', 'disclosure', 'trust', 'session', 'ibm', 'x', 'force', 'id']",CWE-352
"['vulnerability', 'classify', 'critical', 'find', 'ot', '##cm', '##s', 'affect', 'vulnerability', 'unknown', 'functionality', 'file', 'manipulation', 'lead', 'unrest', '##ricted', 'up', '##load', 'attack', 'launch', 'remotely', 'exploit', 'disclose', 'public', 'id', '##ent', '##ifier', 'assign', 'vulnerability']",CWE-434
"['directory', 'travers', '##al', 'vulnerability', 'google', 'chrome', 'os', 'x', 'linux', 'windows', 'unspecified', 'impact', 'attack', 'vector']",CWE-22
"['w', '##p', 'html', 'mail', 'word', '##press', 'plug', '##in', 'vulnerable', 'unauthorized', 'access', 'allow', 'una', '##uth', '##ent', '##icated', 'attacker', 'retrieve', 'modify', 'theme', 'setting', 'miss', 'capability', 'check', 'rest', 'api', 'end', '##point', 'find', 'class', 'template', 'file', 'version', 'include', 'make', 'possible', 'attacker', 'privilege', 'execute', 'end', '##point', 'add', 'malicious', 'java', '##script', 'vulnerable', 'word', '##press', 'site']",CWE-862
"['bound', 'write', 'vulnerability', 'exist', 'functionality', 'opens', '##ca', '##d', 'specially', 'craft', 'st', '##l', 'file', 'lead', 'code', 'execution', 'attacker', 'provide', 'malicious', 'file', 'trigger', 'vulnerability']",CWE-787
"['p', '##ng', '##de', '##c', 'commit', 'discover', 'contain', 'heap', 'buffer', 'over', '##flow']",CWE-787
"['multiple', 'sql', 'injection', 'vulnerability', 'rt', '##g', 'allow', 'remote', 'attacker', 'execute', 'arbitrary', 'sql', 'command', 'unspecified', 'parameter']",CWE-89
"['outlook', 'express', 'address', 'book', 'control', 'internet', 'explorer', 'allow', 'remote', 'attacker', 'cause', 'denial', 'service', 'null', 'der', '##efe', '##rence', 'browser', 'crash', 'create', 'outlook', '##ex', '##press', 'address', '##book', 'com', 'object', 'intend', 'use', 'internet', 'explorer']",CWE-476
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'app', 'fa', '##x', 'fusion', '##p', '##b', '##x', 'allow', 'remote', 'attacker', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'd', 'parameter']",CWE-79
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'ibm', 'lotus', 'note', 'interim', 'fix', 'interim', 'fix', 'allow', 'remote', 'attacker', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'script', 'element', 'html', 'e', 'mail', 'message', 'aka', 'sp', '##r']",CWE-79
"['inappropriate', 'implementation', 'web', '##rt', '##c', 'google', 'chrome', 'prior', 'allow', 'attacker', 'privileged', 'network', 'position', 'potentially', 'exploit', 'heap', 'corruption', 'craft', 'sc', '##tp', 'stream']",CWE-787
"['li', '##ba', '##vc', '##ode', '##c', 'ff', '##mp', '##eg', 'consider', 'dimension', 'difference', 'bit', 'pixel', 'difference', 'determine', 'image', 'size', 'change', 'allow', 'remote', 'attacker', 'cause', 'denial', 'service', 'bound', 'access', 'possibly', 'unspecified', 'impact', 'craft', 'm', '##j', '##pe', '##g', 'dat', '##um']",CWE-119
"['ibm', 'spectrum', 'symphony', 'vulnerable', 'http', 'header', 'injection', 'cause', 'improper', 'validation', 'input', 'host', 'header', 'allow', 'attacker', 'conduct', 'attack', 'vulnerable', 'system', 'include', 'cross', 'site', 'script', '##ing', 'cache', 'poisoning', 'session', 'hi', '##jack', '##ing', 'ibm', 'x', 'force', 'id']",CWE-74
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'e', '##zone', '##script', 'live', 'local', 'allow', 'remote', 'attacker', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'r', 'parameter']",CWE-79
"['memory', 'leak', 'connection', 'manager', 'implementation', 'cisco', 'adaptive', 'security', 'app', '##lian', '##ce', 'asa', 'software', 'early', 'allow', 'remote', 'attacker', 'cause', 'denial', 'service', 'multi', 'protocol', 'management', 'out', '##age', 'make', 'multiple', 'management', 'session', 'request', 'aka', 'bug', 'id']",CWE-20
"['vulnerability', 'web', 'base', 'management', 'interface', 'cisco', 'fire', '##power', 'management', 'center', 'fm', '##c', 'software', 'allow', 'una', '##uth', '##ent', '##icated', 'remote', 'attacker', 'conduct', 'cross', 'site', 'script', '##ing', 'attack', 'vulnerability', 'improper', 'validation', 'user', 'supply', 'input', 'web', 'base', 'management', 'interface', 'attacker', 'exploit', 'vulnerability', 'convince', 'user', 'click', 'link', 'design', 'pass', 'malicious', 'input', 'interface', 'successful', 'exploit', 'allow', 'attacker', 'conduct', 'cross', 'site', 'script', '##ing', 'attack', 'gain', 'access', 'sensitive', 'browser', 'base', 'information']",CWE-79
"['nt', '##p', 'allow', 'remote', 'attacker', 'cause', 'denial', 'service', 'prevent', 'subsequent', 'authentication', 'leverage', 'knowledge', 'control', '##key', 'request', '##key', 'send', 'craft', 'packet', 'nt', '##pd', 'change', 'value', 'trusted', '##key', 'control', '##key', 'request', '##key', 'note', 'vulnerability', 'exist', 'regression']",CWE-287
"['web', '##kit', 'apple', 'ios', 'apple', 'safari', 'apple', 'tv', 'allow', 'remote', 'attacker', 'execute', 'arbitrary', 'code', 'cause', 'denial', 'service', 'memory', 'corruption', 'application', 'crash', 'craft', 'web', 'site', 'different', 'vulnerability', 'web', '##kit', 'cf', 'list', 'apple', 'apple', 'apple']",CWE-119
"['vulnerability', 'find', 'code', 'project', 'college', 'notes', 'gallery', 'classify', 'critical', 'affect', 'vulnerability', 'unknown', 'functionality', 'file', 'manipulation', 'argument', 'user', 'lead', 'sql', 'injection', 'exploit', 'disclose', 'public', 'id', '##ent', '##ifier', 'assign', 'vulnerability']",CWE-89
"['concrete', 'cm', '##s', 'vulnerable', 'cs', '##rf', 'lack', 'state', 'parameter', 'external', 'concrete', 'authentication', 'service', 'user', 'concrete', 'use', 'box', 'core', 'o', '##au', '##th']",CWE-352
"['vulnerability', 'find', 'chat', 'classify', 'problematic', 'affect', 'unknown', 'file', 'manipulation', 'lead', 'cross', 'site', 'script', '##ing', 'possible', 'initiate', 'attack', 'remotely', 'patch', 'name', 'recommend', 'apply', 'patch', 'fix', 'issue', 'associate', 'id', '##ent', '##ifier', 'vulnerability']",CWE-79
"['ram', '##l', 'module', 'builder', 'allow', 'sql', 'injection']",CWE-89
"['vulnerability', 'classify', 'critical', 'find', 'sec', '##com', '##e', 'eh', '##oney', 'issue', 'affect', 'unknown', 'processing', 'file', 'attack', 'manipulation', 'argument', 'attack', '##ip', 'lead', 'sql', 'injection', 'attack', 'initiate', 'remotely', 'associated', 'id', '##ent', '##ifier', 'vulnerability']",CWE-89
"['heap', 'base', 'buffer', 'over', '##flow', 'adobe', 'reader', 'ac', '##ro', '##bat', 'allow', 'attacker', 'execute', 'arbitrary', 'code', 'unspecified', 'vector', 'different', 'vulnerability']",CWE-119
