content,label
"['bounds', 'read', 'am', '##d', 'graphics', 'driver', 'arbitrary', 'information', 'disclosure', 'windows', 'escape', 'information', 'disclosure', 'arbitrary', 'dat', '##um', 'exposure', 'unauthorized', 'information', 'access', 'security', 'vulnerability']",CWE-125
"['heap', 'base', 'buffer', 'over', '##flow', 'b', '##zer', '##o', 'interpretation', 'na', '##gio', '##s', 'nr', '##pe', 'heap', 'memory', 'buffer', 'over', '##flow', 'b', '##zer', '##o', 'function', 'memory', 'corruption', 'arbitrary', 'code', 'execution', 'system', 'compromise', 'application', 'crash']",CWE-787
"['denial', 'service', 'bound', 'read', 'application', 'crash', 'function', 'li', '##ba', '##vc', '##ode', '##c', 'craft', 'd', '##v', 'file', 'remote', 'attack', 'service', 'disruption', 'vulnerability', 'exploitation']",CWE-125
"['cross', 'site', 'script', '##ing', 'vulnerability', 'contact', 'form', 'db', 'plug', '##in', 'arbitrary', 'code', 'injection', 'parameter', 'page', 'word', '##press', 'plug', '##in', 'remote', 'code', 'execution', 'web', 'script', 'injection', 'html', 'injection']",CWE-79
"['cross', 'site', 'request', 'forge', '##ry', 'un', '##int', '##ended', 'data', 'del', '##eti', '##on', 'mage', '##nto', 'vulnerability', 'customer', 'page', 'data', 'del', '##eti', '##on', 'vulnerability', 'un', '##int', '##ended', 'action', 'data', 'loss', 'security', 'issue']",CWE-352
"['arbitrary', 'file', 'over', '##write', 'w', '##hm', 'zone', 'template', 'editor', 'file', 'operations', 'cp', '##ane', '##l', 'version', 'security', 'vulnerability', 'unauthorized', 'access', 'system', 'compromise', 'data', 'loss']",CWE-22
"['information', 'disclosure', 'sensitive', 'information', 'exposure', 'remote', 'attack', 'dd', '##s', '##n', 'interactive', 'ac', '##ora', 'cm', '##s', 'ad', '##min', 'vulnerability', 'disclosure', 'sensitive', 'data', 'leak', '##age', 'unauthorized', 'access', 'system', 'compromise']",CWE-200
"['buffer', 'over', '##flow', 'per', '##l', 'arbitrary', 'code', 'execution', 'heap', 'base', 'pack', 'function', 'item', 'count', 'security', 'vulnerability', 'code', 'execution', 'memory', 'corruption']",CWE-787
"['unsafe', 'par', '##sing', 'information', 'leak', 'denial', 'service', 'option', 'memory', 'exhaustion', 'large', 'infinite', 'file', 'data', 'leak', '##age', 'system', 'una', '##va', '##ila', '##bility', 'resource', 'exhaustion']",CWE-401
"['information', 'disclosure', 'clear', '##text', 'data', 'exposure', 'remote', 'attack', 'email', 'project', 'account', 'sensitive', 'information', 'unauthorized', 'access', 'confidential', 'data', 'exposure', 'security', 'compromise']",CWE-200
"['store', 'cross', 'site', 'script', '##ing', 'web', 'application', 'vulnerability', 'session', 'hi', '##jack', '##ing', 'x', '##ss', 'vu', '##ln', '##era', '##bil', '##iti', '##e', 'phase', '##r', 'administrator', 'privilege', 'session', 'hi', '##jack', 'unauthorized', 'action', 'security', 'compromise']",CWE-79
"['improper', 'access', 'control', 'sensitive', 'information', 'disclosure', 'rest', 'api', 'vulnerability', 'post', 'author', 'remote', 'attacker', 'w', '##p', 'j', '##son', 'w', '##p', 'user', 'request', 'unauthorized', 'access', 'sensitive', 'data', 'exposure', 'security', 'vulnerability']",CWE-200
"['cross', 'site', 'script', '##ing', 'arbitrary', 'java', '##script', 'code', 'credentials', 'disclosure', 'web', 'ui', 'trusted', 'session', 'ibm', 'sp', '##ss', 'analytic', 'server', 'altered', 'functionality', 'credentials', 'exposure', 'security', 'vulnerability']",CWE-79
"['denial', 'service', 'remote', 'attack', 'web', 'authentication', 'out', '##age', 'cisco', 'wireless', 'lan', 'controller', 'catalyst', 'wireless', 'services', 'module', 'denial', 'service', 'vulnerability', 'service', 'out', '##age', 'device', 're', '##load', 'network', 'disruption']",CWE-20
"['password', 'encryption', 'vulnerability', 'privilege', 'es', '##cala', '##tion', 'password', 'reversal', 'encryption', 'algorithm', 'plain', '##text', 'x', '##or', 'administrative', 'privilege', 'es', '##cala', '##tion', 'privilege', 'network', 'configuration', 'manipulation', 'security', 'compromise']",CWE-326
"['heap', 'buffer', 'over', '##flow', 'exploit', 'malicious', 'extension', 'html', 'page', 'interaction', 'network', 'service', 'google', 'chrome', 'user', 'installation', 'heap', 'corruption', 'security', 'severity', 'high', 'vulnerability', 'exploitation']",CWE-787
"['ins', '##ecure', 'connection', 'handling', 'token', 'exposure', 'network', 'level', 'access', 'duo', '##con', '##ne', '##ct', 'client', 'd', '##ng', 'instance', 'ss', '##h', 'relay', 'information', 'exposure', 'unauthorized', 'access', 'network', 'vulnerability']",CWE-319
"['memory', 'bounds', 'write', 'linux', 'kernel', 'n', '##fs', 'sub', '##sy', '##ste', '##m', 'mirror', '##ing', 'replication', 'n', '##fs', 'mount', 'system', 'crash', 'privilege', 'es', '##cala', '##tion', 'security', 'vulnerability']",CWE-787
"['cross', 'site', 'script', '##ing', 'arbitrary', 'code', 'execution', 'mojo', '##port', '##al', 'remote', 'attacker', 'help', '##key', 'parameter', 'component', 'code', 'execution', 'remote', 'attack', 'vulnerability', 'mojo', '##port', '##al']",CWE-79
"['sql', 'injection', 'centre', '##on', 'vulnerability', 'search', '##v', '##m', 'parameter', 'ur', '##i', 'centre', '##on', 'web', 'data', 'compromise', 'unauthorized', 'access', 'system', 'vulnerability']",CWE-89
"['nt', '##fs', 'implementation', 'vulnerability', 'sensitive', 'memory', 'layout', 'disclosure', 'kernel', 'information', 'leak', 'apple', 'os', 'x', 'memory', 'layout', 'information', 'craft', 'app', 'information', 'disclosure', 'memory', 'layout', 'exposure', 'kernel', 'security', 'vulnerability']",CWE-200
"['use', 'free', 'heap', 'corruption', 'media', 'vulnerability', 'remote', 'attacker', 'craft', 'html', 'page', 'chrome', 'browser', 'remote', 'exploit', 'potential', 'heap', 'corruption', 'security', 'vulnerability']",CWE-416
"['reflected', 'cross', 'site', 'script', '##ing', 'arbitrary', 'code', 'injection', 'web', 'script', 'injection', 'real', 'w', '##ys', '##i', '##wy', '##g', 'word', '##press', 'plug', '##in', 'vulnerability', 'arbitrary', 'web', 'script', 'injection', 'security', 'compromise', 'application', 'vulnerability']",CWE-79
"['gp', '##u', 'driver', 'vulnerability', 'denial', 'service', 'bound', 'write', 'kernel', 'remote', 'attack', 'unspecified', 'impact', 'system', 'crash', 'unexpected', 'behavior', 'dat', '##um', 'corruption']",CWE-787
"['information', 'disclosure', 'html', '##user', '##text', '##field', 'hidden', 'users', 'media', '##wi', '##ki', 'exposure', 'security', 'expose', 'user', 'information', 'security', 'vulnerability', 'privacy', 'risk']",CWE-200
"['authentication', 'vulnerability', 'ram', '##f', 'custom', '##ization', 'remote', 'modification', 'client', '##less', 'ss', '##l', 'vp', '##n', 'portal', 'ram', '##fs', 'custom', '##ization', 'object', 'unspecified', 'vector', 'x', '##ss', 'sequences', 'insertion', 'cr', '##ede', '##ntial', 'capture', 'unauthorized', 'modification']",CWE-287
"['store', 'x', '##ss', 'vulnerability', 'content', 'repository', 'development', 'environment', 'malicious', 'scripts', 'node', 'fields', 'victim', 'browser', 'access', 'control', 'script', 'execution', 'cross', 'site', 'script', '##ing', 'unauthorized', 'access']",CWE-79
"['cs', '##rf', 'vulnerability', 'ji', '##ra', 'software', 'configuration', 'remote', 'attack', 'resource', 'ji', '##ra', 'server', 'data', 'center', 'cross', 'site', 'request', 'forge', '##ry', 'unauthorized', 'configuration', 'change', 'remote', 'attacker', 'impact', 'vulnerability', 'exploitation']",CWE-352
"['improper', 'input', 'san', '##iti', '##zation', 'reflected', 'cross', 'site', 'script', '##ing', 'cs', '##rf', 'vulnerability', 'file', 'up', '##load', 'invalid', 'extension', 'error', 'message', 'output', 'cross', 'site', 'script', '##ing', 'attack', 'injection', 'vulnerability', 'cs', '##rf', 'exploit']",CWE-352
"['ur', '##l', 'sp', '##oof', '##ing', 'user', 'interface', 'vulnerability', 'remote', 'attack', 'safari', 'apple', 'ios', 'remote', 'exploitation', 'mis', '##lea', '##d', 'ur', '##ls', 'security', 'vulnerability', 'remote', 'attack', 'potential']",CWE-20
"['command', 'injection', 'log', 'function', 'vulnerability', 'arbitrary', 'command', 'execution', 'cm', '##sw', '##ing', 'log', 'parameter', 'malicious', 'parameter', 'arbitrary', 'code', 'execution', 'security', 'vulnerability', 'command', 'execution']",CWE-78
"['sql', 'injection', 'arbitrary', 'sql', 'commands', 'remote', 'attack', 'net', '##art', 'media', 'ib', '##out', '##ique', 'page', 'parameter', 'data', 'manipulation', 'unauthorized', 'access', 'security', 'compromise']",CWE-89
"['cross', 'site', 'request', 'forge', '##ry', 'cs', '##rf', 'privilege', 'es', '##cala', '##tion', 'management', 'portal', 'snap', '##t', 'aria', 'arbitrary', 'code', 'execution', 'unauthorized', 'action', 'attack', 'vector', 'system', 'compromise']",CWE-352
"['buffer', 'over', '##flow', 'vulnerability', 'camera', 'function', 'linux', 'kernel', 'android', 'caf', 'vulnerability', 'buffer', 'over', '##flow', 'camera', 'security', 'issue', 'memory', 'corruption', 'system', 'compromise']",CWE-120
"['incorrect', 'default', 'permission', '##s', 'local', 'es', '##cala', '##tion', 'rm', '##t', 'server', 'reg', '##sha', '##ring', 'service', 'su', '##se', 'linux', 'enterprise', 'server', 'opens', '##use', 'leap', 'access', 'control', 'local', 'privilege', 'es', '##cala', '##tion', 'unauthorized', 'access', 'server', 'compromise']",CWE-276
"['cross', 'site', 'script', '##ing', 'php', '##my', '##ad', '##min', 'craft', 'bbc', '##ode', 'tag', 'remote', 'attacker', 'x', '##ss', 'attack', 'craft', 'tag', 'code', 'execution', 'data', 'manipulation', 'unauthorized', 'access']",CWE-79
"['bound', 'read', 'loss', 'data', 'remote', 'code', 'execution', 'i', '##gs', '##s', 'definition', 'w', '##sp', 'file', 'par', '##se', 'missing', 'length', 'checks', 'malicious', 'file', 'vulnerability', 'exploitation']",CWE-125
"['reflect', 'x', '##ss', 'ad', '##min', 'user', 'vulnerability', 'un', '##tangle', 'ng', 'fire', '##wall', 'user', 'input', 'fields', 'multiple', 'places', 'cross', 'site', 'script', '##ing', 'administrative', 'user', 'security', 'risk']",CWE-79
"['buffer', 'over', '##flow', 'arbitrary', 'code', 'execution', 'security', 'vulnerability', 'function', 'file', '##name', 'parameter', 'code', 'execution', 'memory', 'corruption', 'software', 'vulnerability']",CWE-120
"['cross', 'site', 'script', '##ing', 'int', '##es', '##yn', '##c', 'sol', '##ism', '##ed', 'x', '##ss', 'vulnerable', 'software', 'web', 'application', 'security', 'un', '##san', '##iti', '##zed', 'user', 'input', 'potential', 'data', 'theft', 'client', 'execution', 'malicious', 'code']",CWE-79
"['buffer', 'over', '##flow', 'obsolete', 'api', 'call', 'denial', 'service', 'im', '##ap', 'request', 'legacy', 'routine', 'api', 'call', 'crash', 'arbitrary', 'code', 'execution', 'legacy', 'routine', 'vulnerability']",CWE-120
"['buffer', 'over', '##flow', 'vulnerability', 'arbitrary', 'code', 'execution', 'http', 'request', 'sprint', '##f', 'pattern', 'http', 'request', 'function', 'arbitrary', 'code', 'execution', 'privilege', 'es', '##cala', '##tion', 'buffer', 'over', '##flow']",CWE-120
"['sip', 'ud', '##p', 'th', '##rot', '##tling', 'vulnerability', 'denial', 'service', 'insufficient', 'rate', 'limiting', 'session', 'initiation', 'protocol', 'remote', 'attacker', 'high', 'rate', 'sip', 'message', 'device', 're', '##load', 'automatic', 'restart', 'service', 'disruption']",CWE-770
"['information', 'leak', 'vulnerability', 'privilege', 'es', '##cala', '##tion', 'authentication', 'bypass', 'juniper', 'networks', 'north', '##star', 'controller', 'un', '##pr', '##iv', '##ile', '##ged', 'user', 'stored', 'information', 'unauthorized', 'dat', '##um', 'access', 'elevated', 'user', 'permission', 'authentication', 'vulnerability']",CWE-668
"['cross', 'site', 'request', 'forge', '##ry', 'cs', '##rf', 'vulnerability', 'hi', '##jack', '##ing', 'authentication', 'jan', '##itz', '##a', 'um', '##g', 'device', 'remote', 'attacker', 'arbitrary', 'user', 'authentication', 'hi', '##jack']",CWE-352
"['secure', 'connection', 'bypass', 'arbitrary', 'access', 'denial', 'service', 'di', '##ffie', 'hell', '##man', 'check', 'link', 'layer', 'encryption', 'setup', 'radio', 'range', 'attack', 'unauthorized', 'access', 'service', 'dat', '##um', 'compromise', 'device', 'control']",CWE-863
"['arbitrary', 'code', 'execution', 'unsafe', 'path', 'cp', '##ane', '##l', 'vulnerability', 'code', 'execution', 'path', 'security', 'impact', 'code', 'execution', 'risk', 'vulnerable', 'software']",CWE-426
"['reflected', 'cross', 'site', 'script', '##ing', 'x', '##ss', 'plug', '##in', 'vulnerability', 'feed', '##word', '##press', 'plug', '##in', 'visibility', 'parameter', 'security', 'vulnerability', 'code', 'execution', 'user', 'browser', 'malicious', 'script', 'injection', 'website', 'compromise']",CWE-79
"['denial', 'service', 'memory', 'corruption', 'remote', 'attack', 'function', 'li', '##bar', '##chi', '##ve', 'craft', 'cab', 'file', 'application', 'crash', 'me', '##mc', '##py', 'vulnerability', 'remote', 'exploit']",CWE-119
"['sql', 'injection', 'arbitrary', 'sql', 'commands', 'remote', 'attack', 'php', '##ip', 'management', 'arbitrary', 'code', 'execution', 'unauthorized', 'dat', '##um', 'access', 'remote', 'exploitation']",CWE-89
"['arbitrary', 'code', 'execution', 'user', 'interaction', 'required', 'object', 'handling', 'remote', 'attackers', 'malicious', 'page', 'pdf', 'files', 'code', 'execution', 'validation', 'flaw', 'process', 'context']",CWE-416
"['sql', 'injection', 'remote', 'attack', 'arbitrary', 'sql', 'commands', 'parameter', 'script', 'to', '##ko', 'online', 'data', 'manipulation', 'unauthorized', 'access', 'database', 'compromise']",CWE-89
"['cross', 'site', 'script', '##ing', 'authentic', '##ated', 'attack', 'x', '##ss', 'payload', 'field', 'save', 'configuration', 'xml', 'document', 'http', 'error', 'response', 'page', 'injection', 'malicious', 'code', 'unauthorized', 'access', 'client', 'code', 'execution']",CWE-79
"['cs', '##rf', 'vulnerability', 'net', '##ge', '##ar', 'devices', 'ready', '##nas', 'surveillance', 'cross', 'site', 'request', 'forge', '##ry', 'vulnerable', 'device', 'surveillance', 'software', 'unauthorized', 'action', 'device', 'compromise', 'security', 'breach']",CWE-352
"['trust', 'boundary', 'issue', 'authentication', 'bypass', 'key', '##ta', '##b', 'provision', '##ing', 'ke', '##rber', '##os', 'k', '##dc', 'key', 'distribution', 'center', 'improper', 'authentication', 'privilege', 'es', '##cala', '##tion', 'security', 'compromise']",CWE-287
"['memory', 'leak', 'denial', 'service', 'clone', 'system', 'counter', 'child', 'process', 'activation', 'local', 'user', 'impact', 'memory', 'exhaustion', 'system', 'instability']",CWE-401
"['sql', 'injection', 'remote', 'execution', 'arbitrary', 'commands', 'pre', 'multi', 'vendor', 'shopping', 'malls', 'sid', 'parameter', 'cid', 'parameter', 'data', 'manipulation', 'remote', 'code', 'execution', 'unauthorized', 'access']",CWE-89
"['un', '##ini', '##tial', '##ized', 'structure', 'members', 'kernel', 'stack', 'memory', 'disclosure', 'read', 'operations', 'initial', '##ization', 'local', 'user', 'sensitive', 'information', 'security', 'vulnerability', 'information', 'disclosure', 'privilege', 'es', '##cala', '##tion']",CWE-200
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'w', '##p', 'recent', '##com', '##ments', 'plug', '##in', 'function', 'ajax', 'page', 'arbitrary', 'script', 'injection', 'html', 'injection', 'remote', 'code', 'execution']",CWE-79
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'word', '##press', 'feed', '##word', '##press', 'plug', '##in', 'unauthorized', 'script', 'execution', 'website', 'compromise', 'vulnerability', 'exploitation']",CWE-79
"['encryption', 'vulnerability', 'information', 'disclosure', 'cr', '##ede', '##ntial', 'provider', 'inadequate', 'encryption', 'possible', 'key', 'cyber', '##ark', 'cr', '##ede', '##ntial', 'provider', 'attacker', 'advantage', 'limit', 'possible', 'key', 'information', 'exposure']",CWE-522
"['cross', 'site', 'script', '##ing', 'vulnerability', 'san', '##iti', '##zation', 'web', 'request', 'share', '##point', 'server', 'specially', 'craft', 'server', 'code', 'injection', 'arbitrary', 'code', 'execution', 'information', 'disclosure', 'server', 'compromise']",CWE-79
"['times', '##tam', '##p', 'manipulation', 'document', 'sign', 'security', 'vulnerability', 'apache', 'open', '##off', '##ice', 'version', 'version', 'data', 'integrity', 'compromise', 'attack', 'vector', 'version', 'update', 'advisory']",CWE-287
"['denial', 'service', 'saved', '##mo', '##del', 'alteration', 'check', 'failure', 'tensor', '##by', '##tes', '##ize', 'tensor', '##sha', '##pe', 'construct', '##or', 'partial', '##tens', '##ors', '##ha', '##pe', 'construct', '##or', 'application', 'crash', 'memory', 'over', '##flow', 'service', 'una', '##va', '##ila', '##bility']",CWE-617
"['buffer', 'over', '##flow', 'arbitrary', 'code', 'execution', 'compressed', 'b', '##mp', 'heap', 'base', 'crafted', 'remote', 'attacker', 'code', 'execution', 'memory', 'corruption', 'remote', 'exploit']",CWE-787
"['store', 'cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'reports', 'viewer', 'remote', 'attacker', 'arbitrary', 'web', 'script', 'html', 'injection', 'code', '##che', '##cker', '##ser', '##vic', '##e', 'api', 'comments', 'component', 'post', 'j', '##son', 'dat', '##um']",CWE-79
"['integer', 'over', '##flow', 'vulnerability', 'par', '##sing', 'functionality', 'arbitrary', 'code', 'execution', 'file', 'format', 'fa', '##c', '##ge', '##ome', '##try', 'par', '##se', 'malicious', 'file', 'arbitrary', 'code', 'execution', 'file', 'par', '##se', 'vulnerability', 'memory', 'corruption']",CWE-190
"['sql', 'injection', 'arbitrary', 'sql', 'commands', 'remote', 'attack', 'all', '##cine', '##vid', 'component', 'joo', '##ml', '##a', 'd', 'parameter', 'data', 'manipulation', 'unauthorized', 'access', 'remote', 'code', 'execution']",CWE-89
"['stack', 'buffer', 'over', '##flow', 'remote', 'code', 'execution', 'function', 'real', '##tek', 'am', '##eb', '##a', 'base', 'device', 'wi', 'fi', 'range', 'craft', 'en', '##cr', '##yp', '##ted', 'gt', '##k', 'value', 'way', 'hands', '##hak', '##e', 'remote', 'code', 'execution']",CWE-787
"['arbitrary', 'write', 'vulnerability', 'input', 'validation', 'driver', 'ioc', '##tl', 'input', 'value', 'driver', 'vulnerability', 'arbitrary', 'write', 'security', 'vulnerability', 'input', 'validation']",CWE-787
"['stack', 'base', 'buffer', 'over', '##flow', 'library', 'stack', 'base', 'buffer', 'over', '##flow', 'security', 'vulnerability', 'memory', 'corruption', 'code', 'execution']",CWE-787
"['remote', 'code', 'execution', 'share', '##point', 'source', 'mark', '##up', 'checking', 'application', 'package', 'vulnerability', 'security', 'threat', 'un', '##che', '##cked', 'source', 'mark', '##up', 'application', 'compromise']",CWE-434
"['accelerate', 'framework', 'validation', 'lock', 'steps', 'memory', 'corruption', 'multi', 'thread', '##ing', 'remote', 'attack', 'crafted', 'web', 'site', 'arbitrary', 'code', 'execution', 'denial', 'service', 'memory', 'corruption']",CWE-20
"['crash', 'di', '##sse', '##ctor', 'validation', 'buffer', 'length', 'wires', '##har', '##k', 'wc', '##p', 'packet', 'di', '##sse', '##ction', 'program', 'crash', 'buffer', 'over', '##flow', 'di', '##sse', '##ctor', 'vulnerability']",CWE-125
"['remote', 'file', 'inclusion', 'vulnerability', 'arbitrary', 'code', 'execution', 'joo', '##ml', '##a', 'component', 'php', 'code', 'execution', 'parameter', 'party', 'information', 'arbitrary', 'code', 'execution', 'remote', 'attack', 'vector', 'unknown', 'proven', '##ance']",CWE-94
"['pc', '##ie', 'register', 'write', 'vulnerability', 'de', '##bu', '##gf', '##s', 'node', 'vulnerability', 'kernel', 'memory', 'corruption', 'qu', '##al', '##com', '##m', 'product', 'android', 'release', 'linux', 'kernel', 'kernel', 'memory', 'corruption', 'system', 'instability', 'data', 'loss']",CWE-787
"['heap', 'corruption', 'arbitrary', 'code', 'execution', 'memory', 'manipulation', 'file', 'pdf', 'document', 'ni', '##tro', '##pd', '##f', 'heap', 'memory', 'manipulation', 'arbitrary', 'code', 'execution', 'application', 'instability', 'memory', 'corruption']",CWE-787
"['une', '##nc', '##ry', '##pt', '##ed', 'data', 'storage', 'sensitive', 'information', 'exposure', 'network', 'attack', 'data', 'storage', 'sensitive', 'dat', '##um', 'network', 'access', 'data', 'compromise', 'phi', 'exposure', 'unauthorized', 'access']",CWE-522
"['cs', '##rf', 'vulnerability', 'authentication', 'hi', '##jack', '##ing', 'arbitrary', 'user', 'addition', 'do', '##ku', '##wi', '##ki', 'remote', 'attackers', 'x', '##ss', 'hole', 'administrator', 'authentication', 'hi', '##jack', 'unauthorized', 'user', 'addition', 'dispute', 'vulnerability']",CWE-352
"['sql', 'injection', 'input', 'validation', 'injection', 'vulnerability', 'php', '##ip', '##am', 'app', 'ad', '##min', 'custom', 'field', 'table', 'parameter', 'data', 'exposure', 'unauthorized', 'access', 'database', 'compromise']",CWE-74
"['bounds', 'read', 'miss', 'bound', 'check', 'remote', 'information', 'disclosure', 'blue', '##tooth', 'android', 'user', 'interaction', 'product', 'information', 'disclosure', 'remote', 'attack', 'user', 'interaction']",CWE-125
"['access', 'control', 'vulnerability', 'sensitive', 'information', 'disclosure', 'email', 'connection', 'probing', 'za', '##mma', '##d', 'attackers', 'configuration', 'probe', 'unauthorized', 'access', 'sensitive', 'data', 'exposure', 'security', 'compromise']",CWE-862
"['sm', '##b', 'client', 'vulnerability', 'response', 'field', 'validation', 'arbitrary', 'code', 'execution', 'sm', '##b', 'client', 'implementation', 'remote', 'sm', '##b', 'servers', 'man', 'middle', 'attack', 'pool', 'corruption', 'remote', 'code', 'execution', 'security', 'vulnerability']",CWE-20
"['stack', 'base', 'buffer', 'over', '##flow', 'denial', 'service', 'arbitrary', 'code', 'execution', 'tha', '##ddy', 'de', 'ko', '##nn', '##g', 'ko', '##l', 'player', 'play', '##list', 'file', 'remote', 'attacker', 'crash', 'long', 'ur', '##l', 'remote', 'code', 'execution']",CWE-119
"['sql', 'injection', 'arbitrary', 'sql', 'commands', 'remote', 'attack', 'article', '##mana', '##ger', 'component', 'joo', '##ml', '##a', 'art', '##id', 'parameter', 'data', 'manipulation', 'remote', 'code', 'execution', 'security', 'bypass']",CWE-89
"['validation', 'failure', 'cross', 'site', 'script', '##ing', 'parameter', 'tam', '##per', '##ing', 'input', 'validation', 'reflective', 'behavior', 'page', 'result', 'arbitrary', 'script', 'execution', 'web', 'application', 'vulnerability', 'user', 'interaction', 'risk']",CWE-79
"['missing', 'security', 'header', '##s', 'mi', '##me', 'type', 'sniffing', 'cross', 'site', 'script', '##ing', 'x', 'content', 'type', 'option', 'header', 'una', '##uth', '##ent', '##icated', 'attacker', 'information', 'disclosure', 'header', 'implement', 'vulnerability', 'exploitation', 'information', 'compromise']",CWE-79
"['store', 'x', '##ss', 'html', 'java', '##script', 'input', 'content', 'security', 'policy', 'cloud', '##forms', 'self', 'service', 'ui', 'snaps', '##hot', 'feature', 'field', 'remote', 'code', 'execution', 'application', 'administrator', 'compromise', 'cs', '##p', 'bypass']",CWE-20
"['insufficient', 'validation', 'denial', 'service', 'se', '##v', 'firm', '##ware', 'am', '##d', 'signing', 'key', 'command', 'local', 'authentic', '##ated', 'attack', 'ps', '##p', 'dos']",CWE-400
"['buffer', 'over', '##flow', 'memory', 'corruption', 'denial', 'service', 'heap', 'base', 'function', 'packet', 'remote', 'attack', 'arbitrary', 'code', 'execution', 'application', 'crash']",CWE-787
"['sql', 'injection', 'remote', 'attack', 'public', 'disclosure', 'unknown', 'function', 'vulnerability', 'id', '##ent', '##ifier', 'vendor', 'non', 'response', 'critical', 'classification', 'remote', 'exploit', '##ability', 'vendor', 'communication', 'failure']",CWE-89
"['sql', 'injection', 'arbitrary', 'sql', 'command', 'remote', 'execution', 'parameter', 'manipulation', 'remote', 'attack', 'database', 'interaction', 'data', 'compromise', 'unauthorized', 'access', 'application', 'vulnerability']",CWE-89
"['xml', 'par', '##ser', 'vulnerability', 'entity', 'resolution', 'bypass', 'arbitrary', 'file', 'read', 'ow', '##sl', '##ib', 'xml', 'par', '##se', 'version', 'security', 'vulnerability', 'arbitrary', 'code', 'execution', 'library', 'update', 'require']",CWE-611
"['bounds', 'read', 'code', 'execution', 'file', 'par', '##sing', 'vulnerability', 'specially', 'craft', 'j', '##t', 'file', 'all', '##oca', '##te', 'structure', 'attacker', 'privilege', 'es', '##cala', '##tion', 'arbitrary', 'code', 'execution', 'security', 'compromise', 'process', 'context', 'hi', '##jack', '##ing']",CWE-125
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'ads', '##ense', 'plug', '##in', 'word', '##press', 'plug', '##in', 'google', 'ads', '##ense', 'multiple', 'vu', '##ln', '##era', '##bil', '##iti', '##e', 'arbitrary', 'code', 'execution', 'client', 'attack', 'security', 'bypass']",CWE-79
"['cross', 'site', 'script', '##ing', 'vu', '##ln', '##era', '##bilities', 'ar', '##uba', 'mobility', 'controller', 'remote', 'script', 'injection', 'web', 'interface', 'remote', 'attackers', 'arbitrary', 'web', 'script', 'unspecified', 'vector', 'html', 'injection', 'remote', 'code', 'execution']",CWE-79
"['cs', '##rf', 'cross', 'site', 'request', 'forge', '##ry', 'web', 'vulnerability', 'tu', '##zic', '##ms', 'manage', 'link', 'unauthorized', 'action', 'security', 'breach', 'user', 'imp', '##erson', '##ation']",CWE-352
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'arbitrary', 'code', 'injection', 'spreads', '##hee', '##t', 'plug', '##in', 'word', '##press', 'remote', 'attacker', 'web', 'script', 'injection', 'html', 'injection', 'arbitrary', 'code', 'execution']",CWE-79
"['user', 'en', '##ume', '##ration', 'remote', 'attack', 'mac', '##os', 'server', 'wi', '##ki', 'server', 'en', '##ume', '##ration', 'vulnerability', 'unauthorized', 'access', 'privacy', 'breach', 'account', 'en', '##ume', '##ration']",CWE-203
"['sql', 'injection', 'administrative', 'web', 'interface', 'remote', 'execution', 'craft', 'response', 'bug', 'id', 'authentic', '##ated', 'users', 'arbitrary', 'sql', 'commands', 'security', 'vulnerability', 'remote', 'exploitation']",CWE-89
"['heap', 'use', 'free', 'deco', '##de', 'file', 'memory', 'corruption', 'application', 'crash', 'security', 'vulnerability']",CWE-416
"['cross', 'site', 'script', '##ing', 'vu', '##ln', '##era', '##bilities', 'arbitrary', 'code', 'injection', 'remote', 'attacker', 'web', 'script', 'injection', 'html', 'injection', 'arbitrary', 'code', 'execution', 'unauthorized', 'dat', '##um', 'access', 'website', 'compromise']",CWE-79
"['cross', 'site', 'script', '##ing', 'remote', 'attack', 'arbitrary', 'code', 'injection', 'authentic', '##ated', 'web', 'script', 'injection', 'html', 'injection', 'arbitrary', 'code', 'execution', 'website', 'def', '##ace', '##ment', 'data', 'theft']",CWE-79
"['input', 'validation', 'remote', 'code', 'execution', 'argument', 'injection', 'sensible', 'browser', 'sensible', 'ut', '##il', 'browser', 'environment', 'variable', 'craft', 'ur', '##l', 'exploitation', 'remote', 'command', 'execution', 'security', 'vulnerability']",CWE-74
"['object', 'life', '##cycle', 'handling', 'heap', 'corruption', 'pdf', 'file', 'exploitation', 'pdf', '##ium', 'google', 'chrome', 'remote', 'attacker', 'remote', 'code', 'execution', 'security', 'vulnerability', 'application', 'instability']",CWE-416
"['cross', 'site', 'script', '##ing', 'vulnerability', 'es', '##po', '##cr', '##m', 'remote', 'attacker', 'web', 'script', 'injection', 'html', 'injection', 'arbitrary', 'code', 'execution', 'unauthorized', 'access', 'website', 'def', '##ace', '##ment']",CWE-79
"['cross', 'site', 'request', 'forge', '##ry', 'cs', '##rf', 'vulnerability', 'cr', '##on', 'job', 'tab', 'cr', '##on', 'job', 'update', 'field', 'attackers', 'unauthorized', 'action', 'field', 'manipulation', 'security', 'bypass']",CWE-352
